formula,Tc
Y0.85Cs0.15Ba2Cu3O6.5,92
Y1La0.2Ba1.8Cu3O7.49,92
Y1La0.2Ba1.8Cu3O7.79,92
Tm1Ba2Cu3O7,92
Tm1Ba2Cu3O6.91,92
Y1Ba1.9La0.1Cu3O6.99,92
Y1Ba2Cu3F1.65O5.675,92
Y1Ba2Cu3O7,92
Y1Ba2Cu3O6.87,92
Y1Ba2Cu3O6.98,92
Y1Ba2Cu3O7,92
Y1Ba2Cu2.98Zr0.02O6.84,92
Y1Ba2Cu3O7,92
Bi2Sr2Ca1Cu2O8.288,92
Y1Ba2Cu3O7,92
Y1Ba2Cu3O7,92
Y1Ba2Cu3O6.95,92
Y0.85K0.15Ba2Cu3O6.48,92
Bi2Sr1.8Ca1Yb0.2Cu2O8.26,92
Y1Ba2Cu2.93Fe0.03O7,92
Y1Ba2Cu3O6.91,92
Y1Ba2Cu3O7,92
Y1Ba2Cu3O7,92
Y1Ba2Cu3S1O6,92
Y1Ba2Cu3O7,92
Y1Ba2Cu3S0.03O7.12,92
Y2La0.1Ba3.9Cu6O13.94,92
Y1Ba2Cu2.85Ag0.15O7,92
Y1Ba2Cu3O7,92
Y1Ba2Cu2.9Sn0.1O7.28,92
Y1Ba2Cu3O7,92
Bi2Sr2Ca1Cu2O8,92
Tl2Ba2Ca1Cu2O7.984,92
Y0.85Ca0.15Ba2Cu4O8,92
Y0.8Ca0.2Ba2Cu4O8,92
Y0.7Ca0.3Ba2Cu4O8,92
Bi2Sr2Ca0.9Y0.1Cu2O8.23,92
Y1Ba2Cu3O7,92
Y1Ba2Cu3O7,92
Bi2Sr2Ca1Cu2O8,92
Gd1Ba2Cu3O7,92
Y1Ba2Cu3O6.95,92
Bi2Sr2Ca1Cu2O8.1,91.95
Y1Ba2Cu3O7,91.95
Sm1Ba2Cu3O6.95,91.9
Gd1Ba2Cu3O6.95,91.9
Eu1Ba2Cu3O7.01,91.85
Tm1Ba2Cu3O7,91.8
Er1Ba2.03Cu3.05O7,91.8
Y1Ba2Cu3O7,91.8
Gd1Ba2Cu3O7,91.8
Er1Ba2Cu3O7,91.8
Pb0.7Hg0.3Sr2Nd0.3Ca0.7Cu2O6.6,91.8
Y1Ba2Cu2.7In0.3O6.9,91.8
Y1Ba2Cu3O6.869,91.8
Er1Ba2Cu3O6.92,91.8
Hg0.8V0.2Ba2Cu1O4.3,91.8
Pr1Ba2Cu3O7,91.8
Ge0.4Cu3Sr2Ca1.9Y0.1O9.3,91.7
Cu2C0.5Sr2Ca1O7,91.7
Tl1Sr1.5La0.5Ca1Cu2O7,91.7
Er1Ba2Cu2.95Ga0.05O6.75,91.7
Y1Ba2Cu3O6.96,91.7
Y1Ba2Cu3O6.91,91.7
Dy1Ba2Cu3O6,91.7
Nd1Ba2Cu3O6.94,91.7
Hg1Tl1Ba2Ca4Cu5O14,91.7
Y1Ba2Cu3O6.99,91.7
Sm1Ba2Cu3O6.92,91.6
Dy1Ba2Cu3O6.84,91.6
Sm1Ba2Cu3O6.89,91.6
Dy1Ba2Cu3O6.68,91.6
Sm1Ba2Cu3O6.82,91.6
Dy1Ba2Cu3O6.79,91.6
Y1Ba2Cu3O6.92,91.6
Y1Ba2Cu3O7,91.6
Hg1Ba2Cu1F1O4,91.6
Y1Ba1.95La0.05Cu3O6.98,91.6
Y1Ba1.95Cu2.95Co0.05O7,91.5
Y1Ba2Cu3O6.1,91.5
Y1Ba2Cu2.995Zn0.004O6.95,91.5
Y1Ba2Cu3O6.93,91.5
Y1Ba2Cu3O6.83,91.5
Bi2Sr2Ca1Cu2O8.245,91.5
Bi2Sr2Ca1Cu2O8.26,91.5
Y1Re0.1Ba2Cu2.9O7.08,91.5
Y1Re0.15Ba2Cu2.85O7.13,91.5
Y1Ba2Cu3O7,91.5
Sm1Ba2Cu3O6.858,91.5
Ca1La1Ba1Cu2.8P0.2O7,91.5
Ba2Ca2Cu3F2O6,91.5
Lu1Ru1B2,91.5
Lu1Ru1B2,91.5
Lu1Ru1B2,91.5
Y2C2I2,91.5
Y2C2I2,91.5
Y2C2I2,91.5
Hf0.6Zr0.4V2,91.5
Ba1Pb0.4Hg0.35Bi0.25O3,91.5
La1.86Ba0.14Cu1O4,91.4
Zr0.3Hf0.7V2,91.4
B2.4Nb1,91.4
B2.8Nb1,91.4
B3Nb1,91.4
Ca10Pt0.78Fe9.22As18,91.4
La1.5Nd0.4Ba0.1Cu1O4,91.4
La1.74Sr0.26Cu1O4,91.4
In1La3,91.4
Fe1Se0.9S0.1,91.4
V2Hf0.9Nb0.1,91.4
C1W1,91.4
Y1Ni1.4Pd0.6B2C1,91.4
Ta0.8W0.2C1,91.4
Nd1.83Ce0.17Cu1O4,91.4
Zr0.7Hf0.3V2,91.4
As0.1P0.9,91.3
Hf0.6V2Zr0.4,91.3
V2.742Zr0.258Ga1,91.3
Nb0.500Zr0.450Mo0.050,91.3
Nb0.500Zr0.250Ta0.250,91.3
Al1Nb3,91.3
Nb0.8Ta0.2C1,91.25
V0.65Si0.1Al0.25,91.25
Lu1Tc2,91.2
Fe1Se1,91.2
Mo1Re3,91.2
La1.78Sr0.22Cu0.995Zn0.005O4,91.2
Mo0.95Hf0.05C0.68,91.2
Tm1Rh4B4,91.2
Pr1Fe0.9Co0.1As0.7P0.3O1,91.2
Fe1Se0.95S0.05,91.19
Hf0.15Nb0.85,91.18
Pd0.02Rh0.31Zr0.67,91.15
Nb0.743Ga0.198Co0.059,91.1
Y2I2C2,91.1
Fe1Se0.88,91.1
La1Fe0.999Mn0.001As1F0.11O0.89,91.1
In1La3,91.1
V2Hf0.9Ta0.1,91.1
Ho0.6Lu0.4Ni2B2C1,91.1
Sr0.66Eu0.34Fe1.76Co0.24As2,91.1
Na1Fe0.995Co0.005As1,91.1
La0.81Rh4P12,91.1
La1.9Ba0.1Cu0.99Zn0.01O4,91.06
Nd0.8Pr0.2Ba2Cu3O6.75,91.05
La1.45Nd0.4Sr0.15Cu1O4,91.05
K1Os2O6,91
La1.71Sr0.25Ho0.04Cu1O4,91
Be22Os0.005Re1,91
Ga4Mo1,91
Mo3Re1,91
Nb0.05Re0.75Ta0.2,91
Nb0.5Sn0.25V0.25,91
Nb0.6Ti0.4,91
Ir2Nb3,91
V3Si0.4Sn0.6,91
V1Nb2Sn1,91
Al2C1Mo3,91
C0.984Nb1,91
Ir0.4Nb0.6,91
N1Zr1,91
Nb0.6Ti0.4,91
Nb2Sn1V1,91
Al2C1Mo3,91
Nb0.454Ti0.176Zr0.370,91
Nb0.505Zr0.485Mo0.010,91
Y1Ni1.9Co0.1B2C1,91
C0.96Nb1,91
Nb0.25Ta0.75C1,91
Eu1.2Mo6S8,91
Tm1Rh4B4,91
B2.32Nb1,91
V0.75Si0.025Al0.225,91
Mo0.6Pt0.05Re0.35,91
Ir0.41Nb0.59,91
Tm1Rh4B4,91
Y4Os4Si13,91
Ce1Fe0.9Co0.1As1F0.1O0.9,91
Ga41Mo8,91
Lu1Ru1B2,91
Ga41Mo8,91
Eu2Sr1Bi2S4F4,91
Tm1Rh4B4,91
Li1Fe0.95Co0.05As1,91
Ca10Pt5Fe9As18,91
B2Nb0.83,91
Zr0.13Hf0.87V2,91
Be0.98Re0.02,91
In1La3,91
Dy0.2Tm0.8Ni2B2C1,91
K1Os2O6,91
Hf0.8Zr0.2V2,91
Lu0.87Gd0.13Ni2B2C1,91
Nb1,91
La1.87Ba0.13Cu1O4,91
La1.7Ba0.3Cu1O4,91
Ga0.205V0.795,91
Be0.86Pb0.14,91
Nb0.75Ti0.15Zr0.1,91
Re0.6W0.4,91
Tc6Zr1,91
Nb0.18Re0.82,91
Tc6Zr1,91
V3Si0.6Sn0.4,90.95
C0.987Ta1,90.9
Nb0.403Ti0.391Zr0.205,90.9
Nb0.8Ga0.15Cr0.05,90.9
Nb0.4Ta0.6C1,90.9
V0.63Si0.14Al0.23,90.9
Ir0.385Nb0.615,90.9
Nb0.5Zr0.5,90.9
In1La3,90.88
Ga0.159V0.841,90.85
Ga41Mo8,90.85
Mn0.3Fe0.7Se0.85,90.815
Fe0.9Se0.25Te0.75,90.8
La1Fe1Si1H1,90.8
Hf1V2,90.8
Be0.957Re0.043,90.8
La1Fe0.999Mn0.001As1F0.11O0.89,90.8
Be22Re1,90.75
Se1,90.7
Zr0.208V0.744Nb0.048,90.7
K1Os2O6,90.7
V0.782Zr0.218,90.7
Y0.56Er0.44Rh4B4,90.7
K1Os2O6,90.7
Be0.957Re0.043,90.7
K1Os2O6,90.6
Sn0.1Bi1.1Sb0.9Te2S1,90.6
Nb0.9Ti0.1,90.6
Nd1.85Ce0.15Cu0.996Co0.004O4,90.6
Ca0.3Ba1.45La1.25Cu3O6.96,90.6
La1.78Sr0.22Cu0.98Zn0.02O4,90.6
Sm0.75Gd1.1Ce0.15Cu1O3.97,90.565
La1.875Ba0.075Sr0.05Cu1O4,90.55
Li1.1Ti1.9O4,90.5
K1Os2O6,90.5
K1Os2O6,90.5
K1Os2O6,90.5
C1.58La1,90.5
Rh0.17Zr0.83,90.5
Nb3Rh0.02Pt0.98,90.5
Na2Cs0.93C60,90.5
Y2I1.2Br0.8C2,90.5
Hf0.1Nb0.9,90.5
Nb3Rh0.02Pt0.98,90.5
Rh0.08Zr0.92,90.5
K1Os2O6,90.5
K1Os2O6,90.5
Sr1Fe1.82Ni0.18As2,90.5
Tm1Rh4B4,90.4
Ba1Fe1.894Co0.042Cu0.064As2,90.4
Sm1Fe0.9Rh0.1As1O1,90.4
Fe1Te0.9Se0.1,90.4
Ir0.58Rh0.36Se2,90.4
Na1Fe1As1,90.4
Fe1Se0.96S0.04,90.4
Zr0.203V0.725Nb0.072,90.36
Na1Fe1As1,90.35
Fe1Se0.96S0.04,90.3
Cd0.1In0.9La3,90.3
Be22Re1,90.3
La3In0.9Cd0.1,90.3
In1La3,90.25
Hf0.8Ta0.2V2,90.2
In1La3,90.2
K1Os2O6,90.2
Ba0.5K0.5Fe1.9Mn0.1As2,90.2
Hf0.05Nb0.95,90.2
Fe1Se1,90.2
La1.78Sr0.22Cu0.98Zn0.02O4,90.15
Ba1Pb0.8Bi0.2O3,90.1
Ba1Pb0.8Bi0.2O3,90.1
La1.88Ba0.12Cu1O4,90.1
La1.96Sr0.04Cu1O4,90.1
Pr1.48Y0.37Ce0.15Cu1O4,90
Pr1.48Y0.37Ce0.15Cu1O4,90
Pr0.925Gd0.925Ce0.15Cu1O4,90
Nd1.85Ce0.15Cu0.96Zn0.04O4,90
K1Os2O6,90
K1Os2O6,90
Be0.96Re0.04,90
C0.5Mo0.17Zr0.42,90
Ga2Mo1,90
Hf0.5Nb0.5,90
Ir0.3Mo0.4Re0.3,90
Rh0.14Zr0.86,90
Nb3Rh0.3Au0.7,90
Be9.8Re0.02,90
Mo1Ru1,90
Y1Ni1.9Co0.1B2C1,90
Y1Ni1.9Co0.1B2C1,90
Er1Ni2B2C1,90
B2Ta1,90
Hf1Ru4P2,90
Be0.96Re0.04,90
V3Ga0.6Si0.4,90
Nb3Rh0.3Au0.7,90
B2Nb1,90
Er1Ni1.96Fe0.04B2C1,90
Y0.47Er0.53Rh4B4,90
Sr1Fe1.826Co0.174As2,90
Bi2Te3,90
La1Bi1S2F0.6O0.4,90
P1,90
Fe0.99Ni0.01Se0.3Te0.7,90
Ti2Ge1C1,90
Hf0.95Ta0.05V2,90
Hf0.9Ta0.1V2,90
Hf0.2Nb0.8,90
Nb1,90
In1La3,90
Nb0.5Zr0.5,90
Zr0.87Hf0.13V2,90
Be22Re0.95W0.05,90
Be0.98Re0.02,90
Be22Re0.95W0.05,90
In1La3,90
Nb0.35Zr0.65,90
Fe1Se1,90
Re0.77Mo0.23,90
La3In0.7Al0.3,90
Nb0.95Ti0.05,90
Ta0.4W0.6C1,90
Sr1Fe1.72Zn0.08Co0.2As2,90
La1.85Sr0.15Cu0.966Ni0.034O4,90
Na2Rb0.25Cs0.75C60,90
Li1.12Ti1.88O4,90
Nb0.55Ti0.45,90
Re0.9V0.1,90
V3Si0.68Ga0.32,90
Nb0.674Sn0.014Al0.178Ge0.133,90
La0.84Mo6Se8,90
Nb0.8Ga0.15Ni0.05,90
Nb0.6Ta0.4C1,90
Na2Rb0.25Cs0.75C60,90
Na2Rb0.25Cs0.75C60,90
Y1Th3.4Ru0.6B4,90
V0.784Ga0.172Al0.044,90
V0.683Ga0.22Al0.097,90
Nb1,90
Au1Ga40Mo8,90
Nb0.6Ta0.4C1,90
K1Os2O6,89.935
Nb1,89.93
C1,89.9
Re3W1,89.9
Fe1Se1,89.9
Mo1S2,89.9
La1Fe2As2,89.9
Fe1Se0.88S0.12,89.9
Cu0.7Nb0.3,89.9
La1.8Ba0.2Cu1O4,89.9
Bi0.1C1.45Y0.9,89.9
Y1.8Bi0.2C2.9,89.9
La1.52Nd0.4Sr0.08Cu1O4,89.9
Hf1V2,89.88
Be22Re1,89.88
Nb0.4Ta0.6C1,89.8
Ba1Fe1.678Ru0.322As2,89.8
Ba0.9K0.1Bi0.3Pb0.7O3,89.8
La1.881Ba0.119Cu1O4,89.8
B5Nb1.9Y0.1,89.8
Nb0.33Ti0.67,89.8
Nb0.35Ti0.15Zr0.5,89.8
Nb0.79Si0.21,89.8
Ho0.85Y0.15Ni2B2C1,89.8
Y0.85Gd0.15Ni2B2C1,89.75
Er1Ni2B2C1,89.7
Zr1Ru0.95Rh0.05P1,89.7
Li1Fe0.98Cu0.02As1,89.7
Eu0.85La0.15Fe1As2,89.7
H0.995Pd1,89.7
Nb1,89.7
Hf1V2,89.7
Nb0.999Y0.001,89.66
Hf1V2,89.6
C1Mo1,89.6
Nb0.98Y0.02,89.6
Ga0.3In0.7La3,89.6
Mo0.23Re0.77,89.6
Be0.99Re0.01,89.6
Nb1,89.5
Cu0.7Nb0.29Ta0.01,89.5
V1N1,89.5
La3In0.7Ga0.3,89.5
La3In0.7Ga0.3,89.5
Sr2Ca12Cu24O41,89.5
La1F0.5Bi1S2O0.5,89.5
Fe0.97Co0.03Se0.3Te0.7,89.5
Ir0.44Rh0.5Se2,89.5
Nb0.999O0.001,89.5
Nb1,89.5
Fe1Se0.8S0.2,89.5
Nb0.995Ta0.005,89.5
V2Hf0.95Y0.05,89.5
Nb1,89.4
Bi1.5Pb0.5Sr1.8La0.2Cu1O5.983,89.4
Ba0.6K0.4Bi0.6Pb0.4O3,89.4
Nd0.75Pr0.25Ba2Cu3O6.85,89.4
Nb1,89.4
Be5Os1,89.4
Be22Re0.95Os0.05,89.4
Hf1V2.3,89.3
Hf1V2,89.3
Nb0.2Zr0.8,89.3
Tm1Ni1.98Co0.04B2C1,89.3
Er1Ni0.199Co0.02B2C1,89.3
Pb0.6Yb0.4Mo6Se8,89.2
Er0.9Tb0.1Ni2B2C1,89.2
B2.26Nb1,89.2
Be22Re0.95Os0.05,89.2
Be22Re0.99Ru0.01,89.1
Nb1,89.1
In1La3,89.1
Nb1,89.1
Sn0.48Eu0.6Mo6.35S8,89.1
Nb3Pt1,89.1
Ir0.455Nb0.455O0.09,89.1
La1.925Ca0.075Cu1O4,89.1
Sm0.25Fe0.75Se0.85,89.1
Sr1Fe1.85Ni0.15As2,89.1
Fe1Se0.874Sb0.046,89
Ba0.81K0.19Fe2As2,89
Mo5P1.1B1.9,89
Ga41Mo7V1,89
Ga41Mo7V1,89
V2Hf0.9Y0.1,89
V2Hf0.9Ti0.1,89
Gd0.01Nb0.99,89
Nb1,89
Gd0.001Nb0.999,89
Ta0.4Mo0.6C1,89
Nb0.742Ga0.185Co0.073,89
Nb1,89
B2.34Nb1,89
Ga1V4.5,89
Ga1V4.5,89
Hf1V2,89
Fe1Se0.95S0.05,89
Hf0.99Ta0.01V2,89
La1.85Sr0.15Cu0.982Al0.018O4,89
La1.5Nd0.4Sr0.1Cu1O4,89
Nd1.85Ce0.15Cu1O4.037,89
Y5Os4Ge10,89
C1Nb2,89
Nb0.19Ti0.74Zr0.07,89
Nb3Al0.3Ge0.7,89
B2Nb0.84,89
B2.1Nb1,89
Nb1,89
Mo1.8Rh0.2B1C1,89
Ca1Fe0.93Co0.07F1,89
Sr2Ca12Cu24O41,89
Al2C1Mo3,89
Fe1Se0.1Te0.9,89
Nb5Ir1.4Pt1.6O1,89
Ba1Fe2As0.4P1.6,89
Ba1Fe2As1.22P0.78,89
Nb1,89
La1Bi1S2F0.5O0.5,89
Ir0.37Rh0.57Se2,89
Nb0.99Ta0.01,89
Pr1Fe0.85Co0.15As1O1,89
Cu0.3Zr1Te1.2,89
Y5Os4Ge10,89
N1Zr1,88.95
Nb0.36Ti0.64,88.91
Ta0.462Ti0.538,88.9
Nb0.36Ti0.64,88.9
Y0.28Er0.72Rh4B4,88.9
Cu0.7In0.01Nb0.29,88.9
Y0.7Tb0.3Ni2B2C1,88.9
Nb0.992O0.008,88.9
Er0.97Tm0.3Rh4B4,88.85
Nb0.98Ta0.02,88.8
Re0.8Mo0.2,88.8
B2.2Nb1,88.8
Nb5Ir2Pt1O1,88.7
Fe1Se1S0,88.7
Y0.4Pr0.6Ba2Cu3O6.95,88.7
La1.882Ba0.118Cu1O4,88.7
Bi2Sr2Ca0.4Y0.6Cu2O8,88.7
La1.95Sr0.05Cu1O4,88.6
Pr1.9Ce0.1Cu1O3.98,88.6
La1.74Sr0.26Cu1O4,88.6
La1.07Pr0.85Sr0.08Cu1O4,88.55
La1.575Nd0.3Sr0.125Cu1O4,88.5
Sr3.5Ca11.5Cu24O41,88.5
La1.8Sr0.2Cu0.97Zn0.03O4,88.5
Ba0.47K0.53Bi0.995Pr0.005O3,88.5
K0.915Bi1.085O3,88.5
K1Bi1O3,88.5
C1Nb1,88.5
Mo0.401P0.155B0.444,88.5
Ba7.76Si46,88.5
Ba7.76Si46,88.5
La1.45Nd0.4Sr0.15Cu1O4,88.5
As1Bi1Pb1Sb1,88.4
As1Bi1Pb1,88.3
Be0.62Si0.38,88.3
C1Hf0.15Mo0.85,88.3
C0.46W0.54,88.2
Nb0.31Ta0.06Ti0.62,88.2
Pd0.05Ru0.05Zr0.9,88.1
Re3W1,88.1
Re0.83Ti0.17,88.1
V2Zr1,88.1
Nb0.75Si0.25,88.1
C1Nb1,88.1
V2.898Mn0.102Ga1,88.1
As1Bi1Pb1,88.1
As1Bi1Pb1Sb1,88
C0.4Mo0.6,88
Pd0.05Ru0.05Zr0.9,88
Rh0.1Zr0.9,88
C1Ta1,88
Nb2.58Ti0.42Al1,88
N0.85H2.55Na1K2C60,88
Na0.33V2O5,88
La0.9Pr0.1Pt2.1B2.4C1.2,88
Lu1Th3.4Ru0.6B4,88
Ba7.76Si46,88
Y1Rh4Si2B1,88
V0.709Ga0.151Al0.14,88
Cu2Mo6S6O2,88
Nb3Si1,88
La1Os2,88
Nb0.2Ta0.8C1,88
Mo0.1W0.9C1,88
Pu1Rh1Ga5,88
Zr1Ru1Ge1,88
Na1Fe1As1,88
C1S1,88
Na1Fe1As1,88
Dy0.4Tm0.6Ni2B2C1,88
Al2C1Mo3,88
Nd1Fe0.9Co0.1As1F0.11O0.89,88
La1.7Sr0.3Cu1O4,88
Sm1Fe0.94Ni0.06As1O1,88
Fe1Se1,88
Y1Ba2Cu3O6.9,88
Tm1Ba2Cu3O6.95,88
Y1Ba2Cu3O7,88
Y1Ba2Cu3O7,88
Y1Ba2Cu3O6.95,88
Y1Ba2Cu3O7,88
Y0.9Cd0.1Ba2Cu3O7,88
Y0.985Ca0.015Ba2Cu3O6.98,88
Y1Ba2Cu3O6.97,88
Y1Ba2Cu3O7,88
Y1Ba2Cu3O6.82,88
Yb0.8Lu0.2Ba2Cu3O6.94,88
Bi2Sr2.2Ca0.8Cu2O8,88
Tm1Ba2Cu3O6.96,88
Tm1Ba2Cu3O6.94,88
Y1Ba2Cu2.98Zr0.2O6.75,88
Bi2Sr2Ca0.8Gd0.2Cu2O8.26,87.99
Y1Ba2Cu3O6.9,87.9
Y1Ba2Cu3O6.887,87.9
Y1Ba2Cu3O7,87.9
Y1La0.2Ba1.8Cu3O7.46,87.9
Y1La0.2Ba1.8Cu3O7.77,87.9
Y1Ba2Cu3O6.98,87.8
Tm1Ba2Cu3O6.99,87.8
Sm1.05Ba1.95Cu3O6.87,87.8
Y1Ba2Cu3O7,87.8
Bi2Sr2Ca0.8Nd0.2Cu2O8.26,87.8
Lu0.85Pr0.15Ba2Cu3O7,87.8
Y1Ba2Cu3O6.93,87.8
Y1Ba2Cu3O6.93,87.7
Bi2Sr2Ca1Cu2O8,87.7
Yb0.6Lu0.4Ba2Cu3O6.92,87.7
Y1Ba2Cu3O7,87.6
Bi2Sr2Ca0.8Y0.2Cu2O8,87.6
Y1Ba2Cu3O6.9,87.5
Y1Ba1.75Sr0.25Cu3O6.928,87.5
Y1La0.2Ba1.8Cu3O7.57,87.5
La1Ba2Cu3O7,87.5
Y1Ba2Cu3O6.98,87.5
Y0.9Ca0.1Ba2Cu4O8,87.5
Y1Ba2Cu3O6.8,87.5
Y1Ba2Cu3O6.81,87.5
Y1Ba2Cu3O6.97,87.5
Y1Ba2Cu3O7.01,87.5
Y1Ba2Cu3F0.15O6.7,87.4
Y1Ba2Cu3O6.94,87.3
Y1Ba2Cu3O6.97,87.2
Y0.984Ca0.016Ba2Cu3O6.986,87.2
Bi2Sr2Ca1Cu2O8,87.2
Yb0.995Pr0.05Ba2Cu3O6.97,87.1
Y0.9Ca0.1Ba2Cu4O8,87.1
Yb1Ba2Cu3O6.93,87.1
Y1Ba2Cu3O6.98,87.1
Y1Ba1.86La0.14Cu3O6.98,87.1
Bi2Sr2Ca0.75Y0.25Cu2O8,87.05
Gd1Ba1.98Cu3.05O7,87
Y0.95K0.05Ba2Cu3O6.6,87
Y1Ba2Cu3O6.96,87
Y1Ba2Cu3O6.98,87
Y1Ba2Cu3O7,87
Y1Ba2Cu3O6.83,87
Y1Ba2Cu2.94Fe0.06O7,87
Bi2Sr2Ca1Cu2O8,87
Y1Ba1.95La0.05Cu3O6.98,87
Y1Ba2Cu3O6.85,87
Bi2Sr1.8Ca1Dy0.2Cu2O8.26,87
Y1Ba2Cu3O6.852,87
Y1Ba2Cu3Li0.08O7,87
Y1Ba2Cu2.982Zn0.018O6.9,87
Y1Ba2Cu3O6.75,87
Bi2Sr1.6Ca1.2Y0.2Cu2O8.26,87
Y0.8Ca0.2Ba2Cu2.8Al0.2O6.88,87
Y1Ba2Cu3O6.8,87
Yb0.95Pr0.05Ba2Cu3O6.9,87
Y1Ba2Cu0.6O7,87
Y1La0.2Ba1.8Cu3O7.36,87
Y1La0.2Ba1.8Cu3O7.74,87
Hg1Ba2Cu1O4.108,87
Bi2Sr2Ca1Cu2O8.291,87
Y1Ba2Cu3S0.06O7.23,87
Y1Ba2Cu3S0.12O7.28,87
Y1Ba2Cu2.98Fe0.02O6.93,87
Y1Ba2Cu3O6.55,87
Y1Ba2Cu3O6.95,87
Y1Ba1.9Sr0.1Cu3O6.89,87
Y1Ba2Cu3O7,87
Y1Ba2Cu3O7,87
Y1Ba2Cu3O7,87
Y0.9Pr0.1Ba2Cu3O6.85,87
Y0.93Ca0.07Ba2Cu4O8,87
Y1Ba2Cu3O7,87
Y1Ba2Cu3O6.85,87
Bi2Sr2Ca0.8La0.2Cu2O8.26,87
Y2Ba4Cu7O15.09,87
Tm1Ba2Cu3O6.95,87
Y1Ba2Cu3S1O6,87
Y0.9Ca0.1Ba2Cu4O8,87
Bi2Sr2Ca0.9Y0.1Cu2O8.2,87
Y1Ba2Cu3O6.9,87
Hg0.9W0.1Ba2Cu1O4.2,87
Y1Ba2Cu3O6.85,86.9
Hg1Ba2Cu1O4.12,86.9
Gd1Ba1.5Sr0.5Cu3O6.93,86.8
Bi2Sr2Ca1Cu2O8.25,86.8
Nd1Ba2Cu3O6.95,86.7
Ge0.3Cu4Sr2Ca2.9Y0.1O11.1,86.7
Y1Ba1.8Sr0.2Cu3O6.98,86.7
Y1Ba2Cu3O6.85,86.7
Bi2Sr2Ca1Cu2O8.25,86.6
Y1Ba2Cu3O7.19,86.6
Y1Ba2Cu3O6.995,86.6
Y1Ba2Cu3O6.85,86.5
Yb0.925Pr0.075Ba2Cu3O6.97,86.5
Er2Ba4Cu7O14.92,86.5
Y1Ba1.5Sr0.5Cu3O6.96,86.5
Bi2Sr2Ca1Cu2O8,86.5
Y1Ba2Cu3O7,86.5
Y1Ba1.8La0.2Cu3O7.03,86.4
Y1Ba1.9Cu2.9Co0.1O7.02,86.4
Bi2Sr2Ca1Cu2O8.224,86.4
Bi2Sr2Ca1Cu2O8,86.3
Hg1Ba2Cu1O4.058,86.3
Bi2Sr1.6Y0.1Ca1.3Cu2O8.23,86.3
Y1Ba1.9Sc0.1Cu3O6.55,86.3
Y1Ba2Cu3Li0.1O7,86.3
Y1Ba2Cu3O6.66,86.3
Bi2Sr1.8Ca1Gd0.2Cu2O8.26,86.3
Bi2Sr1.8Ca1Eu0.2Cu2O8.25,86.2
Y1Ba2Cu3O7,86.2
Y0.9Ca0.1Ba2Cu4O8,86.2
Y1Ba2Cu3O6.96,86.1
Y1Ba2Cu3O6.84,86.1
Bi2Sr2Ca0.8Nd0.2Cu2O8.26,86.1
Y0.9Ca0.1Ba2Cu4O8,86.1
Y1Ba1.8Sc0.2Cu3O6.64,86
Y1Ba2Cu2.95Fe0.05O6.9,86
Dy1Ba2Cu3O6.94,86
Y1Ba2Cu3O6.87,86
Y0.7Ca0.3Ba2Cu3O6.87,86
Y1Ba1.8La0.2Cu3O7.03,86
Bi2Sr1.6Ca1.2Lu0.2Cu2O8.26,86
Y0.9Ca0.1Ba2Cu3O6.9,86
Y1Ba1.9La0.1Cu3O7,86
Y1Ba2Cu3O6.9,86
Bi2Ca1Sr2Cu2O8,86
Y1Ba2Cu3O6.96,86
Y1Ba1.6Sr0.4Cu3O6.8,86
Bi2Sr2Ca1Cu2O8,86
Sm1.05Ba1.95Cu3O6.99,86
Y1Ba2Cu2.97Ni0.03O6.94,86
Hg1Ba2Cu1O4.066,86
Yb0.9Pr0.1Ba2Cu3O6.97,86
Y1Ba2Cu3O6.95,86
Y1Ba2Cu3O6.965,86
Y0.88Ca0.12Ba2Cu4O8,86
Yb1Ba2Cu3O6.95,86
Bi2Sr1.6Ca1.2Yb0.2Cu2O8.26,86
Y1Ba2Cu3O6.8,86
Y1Ba2Cu3O7,86
Y0.75Ca0.25Ba2Cu2.75Al0.25O6.86,86
Y0.95Ca0.05Ba2Cu3O6.94,86
Sm1Ba2Cu3O7,86
Y1Ba2Cu3O6.96,86
Sm1Ba2Cu3O6.927,86
Y0.9Pr0.1Ba2Cu3O6.95,86
Sm1Ba2Cu3O7,86
Y0.9Pr0.1Ba2Cu3O6.97,86
Y1Ba2Cu3O6.78,86
Y1La0.2Ba1.8Cu3O7.64,86
Y1Ba2Cu2.95Al0.05O7,86
Y1Ba2Cu3O6.9,86
Nd1Ba2Cu3O7,86
Bi2Ca1Sr2Cu2O8,86
Bi2Sr2Ca1Cu2O8.19,86
Bi2Sr2Ca1Cu2O8,86
Y1Ba2Cu3O7,86
Eu1Ba2Cu3O6.9,86
Y2Ba4Cu7O14.98,86
Tl1.75Cd0.25Ba2Cu1O6,86
Bi2Sr1.6Ca1.2Dy0.2Cu2O8.26,86
Pr1Tl2Sr2Ca4Cu5O2,86
Bi2Sr2Ca1Cu2O8,86
Yb0.9Pr0.1Ba2Cu3O6.92,86
Er1Ba2Cu3O6.935,86
Tl2Ba2Cu1O6,86
Y0.95Ca0.05Ba2Cu3O6.79,86
Bi2Sr2Ca1Cu2O8.24,86
Tm2Ba4Cu7O14.732,86
Y0.95Ca0.05Ba2Cu2.95Co0.05O6.96,86
Y0.9Ca0.1Ba2Cu2.9Co0.1O6.95,86
Y1Ba2Cu3O6.96,86
