formula,Tc
Y2I1.4Br0.6C2,10.5
Y2I1.3Br0.7C2,10.5
Mo0.7Re0.3,10.5
Er1Ni2B2C1,10.5
Er1Ni2B2C1,10.5
V3Ga0.2Si0.8,10.5
Nb0.25Ti0.75N0.98,10.5
Er1Ni2B2C1,10.5
Cu1.8Mo6S8,10.5
Cu1.8Mo6S8,10.5
Cu1Mo3S4,10.5
Ir0.4Nb0.55O0.05,10.5
N0.78Nb1,10.5
Ta0.2Mo0.8C1,10.5
Ba1Fe1.924Co0.076As2,10.5
Fe1Se0.82Cl0.18,10.5
Fe1Te0.8Se0.2,10.5
Ca10Pt3.97Fe9.03As18,10.5
Ba0.82K0.18Fe2As2,10.5
La1Fe1As1F0.15O0.85,10.5
Sm1Fe1As0.47P0.53H0.09O0.91,10.5
Er1Ni2B2C1,10.5
Ca1K1Fe3.804Ni0.196As4,10.5
Nb5Ir3O1,10.5
Y0.86Gd0.14Ni2B2C1,10.475
Nb0.25Zr0.75,10.45
V2Hf0.87Ta0.13,10.45
Nb5Ir2.2Pt0.8O1,10.44
Cu2Mo6S8,10.43
Fe1Se0.93S0.07,10.42
La1.85Sr0.15Cu0.979Zn0.021O4,10.4
Ca0.2Ba1.55La1.25Cu3O6.98,10.4
Bi1.95Sr1.65La0.4Cu1O6.414,10.4
La1.875Ba0.065Sr0.06Cu1O4,10.4
Li1.12Ti1.88O4,10.4
Li1.07Ti1.93O4,10.4
Rh0.03Zr0.97,10.4
Tc0.9W0.1,10.4
V2.91Mo0.09Si1,10.4
Nb48.15Zr42.5Ta9.35,10.4
Y1Ni1.4Cu0.6B2C1,10.4
Er1Ni2B2C1,10.4
Er1Ni2B2C1,10.4
Y1Ni1.24Pd0.76B2C1,10.4
Y1Ni1.34Pd0.66B2C1,10.4
V0.75Si0.125Al0.125,10.4
V0.73Si0.23Al0.04,10.4
Nb0.5Zr0.5,10.4
Y0.83Er0.17Rh4B4,10.4
Fe1Cr0.01Se1,10.4
C1Ta1,10.35
Y2I1.75Br0.25C2,10.35
Th1Co0.7Ni0.3C2,10.34
Fe1Se0.91S0.09,10.33
Fe1Se0.83S0.17,10.33
Ba1Pb0.78Bi0.22O3,10.3
Sm1.5725Y0.2775Ce0.15Cu1O4,10.3
Li1.1Ti1.9O4,10.3
Al1V3,10.3
Al1V3,10.3
Nb0.5Ti0.5,10.3
Nb0.5Ti0.1Zr0.4,10.3
Nb46Zr36.1Ta17.9,10.3
Cu1.3Mo6S8,10.3
Er1Ni2B2C1,10.3
La1Ru4As12,10.3
Tm1Ni1.99Co0.02B2C1,10.3
Nb80Ga16Fe4,10.3
La1Ru4As12,10.3
Zr1Rh1Si1,10.3
Y1Ni1.54Pd0.46B2C1,10.3
La0.9Nd0.1Pt2.1B2.4C1.2,10.3
V0.72Si0.17Al0.11,10.3
V0.75Ge0.2Al0.05,10.3
Nb0.6Zr0.4,10.3
Nb0.5Zr0.5,10.3
Th1.8Lu0.2C3,10.3
La1Ru4As12,10.3
La1Ru4As12,10.3
La1Fe0.98Co0.02As1F0.11O0.89,10.3
Fe1Se0.8,10.3
La1Fe1As0.75P0.25O1,10.3
Ga1P1,10.3
Zr1Ru0.95Fe0.05P1,10.3
Zr1Ru1P1,10.3
Pb7Bi3,10.3
Fe0.98Co0.02Se0.3Te0.7,10.3
Re0.25Mo0.75,10.3
Fe1Se0.92S0.08,10.3
Er1Ni1.98Fe0.02B2C1,10.27
Nb5Ir2.4Pt0.6O1,10.27
La1Bi1S2F0.4O0.6,10.26
K0.85La0.15Bi1O3,10.25
Ba1Pb0.8Bi0.2O3,10.25
La0.88Mo6Se8,10.25
Li1.1Ti1.9O4,10.25
K2Mo3As3,10.25
Er1Ni2B2C1,10.23
La1.94Ba0.06Cu1O4,10.2
K1Bi1O3,10.2
K0.95Bi1.05O3,10.2
K0.9Bi1.1O3,10.2
K0.8Bi1.2O3,10.2
La1.7Sr0.3Cu1O3.997,10.2
Pu1Co0.1Rh0.9Ga5,10.2
C1Ta1,10.2
C1Mo0.83Ti0.17,10.2
C1.35Sn0.1Y0.9,10.2
Ir0.125Rh0.125Zr0.75,10.2
C1Ta1,10.2
V3Ga0.999Zn0.001,10.2
C1Mo0.83Ti0.17,10.2
Nb50Ti5Zr45,10.2
Nb50Zr50,10.2
Sn0.5Eu0.5Mo6S8,10.2
Tm1Ni2B2C1,10.2
Y1Ni1.94Fe0.06B2C1,10.2
La1Pt1.5Au0.6B2C1,10.2
Ho0.75Y0.25Ni2B2C1,10.2
Nb3.2Al0.24Ge0.4,10.2
Pb0.7Yb0.3Mo6Se8,10.2
Mo0.65Re0.35,10.2
La1Pt2.1B2.4C1.2,10.2
V0.783Ga0.138Al0.079,10.2
Nb0.67Hf0.33N1,10.2
Mo0.55Pt0.05Re0.4,10.2
Mg1B1.7C0.3,10.2
Y1.8Sn0.2C2.7,10.2
Sn0.6Eu0.5Mo6.35S8,10.2
La1Fe1As1O1.0,10.2
Lu1Ru1B2,10.2
Eu0.7Sr0.3Fe1.715Co0.285As2,10.2
La2.95Ce0.05Ni2B2N2.7,10.2
Sr1Pt2Ge2,10.2
Na1Fe0.994Cu0.006As1,10.2
C1Ta1,10.16
C1Ta1,10.16
Fe1.02Te0.5Se0.2S0.3,10.16
Na1Fe0.996Cu0.004As1,10.14
Gd0.75Nd1.1Ce0.15Cu1O4,10.1
Y0.45Pr0.55Ba2Cu3O6.98,10.1
Y1Ba2Cu3O6.41,10.1
Y1Ba2Cu3O6.38,10.1
Zr0.5Hf0.5V2,10.1
La1.71Sr0.25Ho0.04Cu1O4,10.1
Au0.1C1.3Y0.9,10.1
Be12Mg1Re1,10.1
C1Ta0.5W0.5,10.1
Hf0.5V2Zr0.5,10.1
Mo0.3Nb0.1Re0.6,10.1
N0.9Nb0.114Ti0.886,10.1
Nb0.7Ti0.3,10.1
V3Si0.6Al0.4,10.1
V2.865Fe0.135Ga1,10.1
Nb50Zr25Hf25,10.1
Nb50Zr40Hf10,10.1
Y1Ni1Cu1B2C1,10.1
Y2Cu2I2,10.1
Y1Ni1.46Pd0.54B2C1,10.1
Rh0.09Zr0.91,10.1
Y1.8Au0.2C2.6,10.1
Sn0.72Eu0.4Mo6.35S8,10.1
Ga25Mn4.92V70.08,10.1
Mo0.2W0.8C1,10.1
Ba1Fe1.772Co0.228As2,10.1
Y0.99Gd0.01Rh4B4,10.1
La1Fe0.9975Mn0.0025As1F0.11O0.89,10.1
Zr1Ru0.99Rh0.01P1,10.1
Zr1Ru1P1,10.1
Fe1Se0.91S0.09,10.1
La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,10.1
La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,10.1
La1Fe1As0.2P0.8F0.14O0.86,10.1
Nb0.68Zr0.32,10.05
Y2I1.25Br0.75C2,10.05
La1Fe0.99Zn0.01As1O0.85,10.04
Nb0.75Ti0.25,10.02
Y0.75Tb0.25Ni2B2C1,10.02
Fe1Se0.574Te0.246,10.01
Tl2Ba2Cu1O5.989,10
La1.89Sr0.11Cu1O4,10
Eu1.55La0.3Ce0.15Cu1O4,10
Sr0.4Ca13.6Cu24O41.84,10
Bi1.95Sr1.65La0.4Cu1O6.2,10
Ba1.6Sr0.4Yb1Cu3O6.48,10
Cu0.75Ce0.25Sr2Y1.3Ce0.7Cu2O8.91,10
Cu7.5Sr2Ca6Cr0.5O17.1,10
Nd0.65Pr0.35Ba1Ca1Cu3O7,10
Sm1.665Y0.185Ce0.15Cu1O4,10
Sm1.665Y0.185Ce0.15Cu1O4,10
La0.9Pr0.85Sr0.25Cu1O4,10
Y1Ba2Cu2.91Zn0.09O6.68,10
Y1Ba2Cu2.91Zn0.09O6.65,10
La1.48Nd0.4Sr0.12Cu1O4,10
Dy1Ba2Cu2.7Fe0.3O6.96,10
La1.78Sr0.22Cu0.985Zn0.015O4,10
Y0.5Pr0.5Ba2Cu3O6.965,10
La1.7Sr0.3Cu1O4,10
Bi2Sr2Cu1O6.09,10
Bi2Sr2Cu1O6.16,10
Y0.8Pr0.2Ba2Cu3.925Fe0.075O8,10
Pr1.87Ce0.13Cu1O4,10
Gd1Ba1.65Pr0.35Cu3O6.97,10
La1.64Eu0.2Sr0.16Cu1O4,10
Ca1.85Na0.15Cu1Br2O2,10
Pu1Co0.8Fe0.2Ga5,10
Y2C2I2,10
La1.85Ce0.15Cu1O4,10
Mo3Al2C1,10
Nb3Au0.7Pt0.3,10
C6Ca1,10
Ba8Ge46,10
La3Se4,10
Pr2Ba4Cu7O14.5,10
Al2C1Mo3,10
Al0.175Nb0.775Zr0.05,10
C1Nb0.4Ta0.6,10
C0.5W0.5,10
Mo6.35Pb0.7S8Sn0.36,10
Al2C1Mo3,10
N1Nb1,10
Nb50Zr45Hf5,10
As1Ga1,10
Er1Ni2B2C1,10
C1.35Y1,10
Lu1Pd4B1C0.2,10
Y1Cu2B2C1,10
Nb3Au0.7Pt0.3,10
Tm1Ni2B2C1,10
Cu1.8Mo6S8,10
Y2C2I2,10
Mo0.75Re0.25,10
Mo0.57Re0.43,10
Li1.4Zr1N1Cl1,10
Ho0.45Lu0.55Ni2B2C1,10
Mo0.75Re0.25,10
Cu1.8Mo6S8,10
Cu1.8Mo6S8,10
C0.03Rh0.43Ta0.54,10
Ga0.21V0.79,10
Nb0.8Ta0.2C1,10
C1Ta1,10
Ta0.6W0.4C1,10
La1Pt2B2C1,10
Ce1Fe0.9Co0.1As1O1,10
Ba1Pb0.65Hg0.1Bi0.25O3,10
Li0.9Mo6O17,10
Fe0.95Co0.05Se1,10
Fe0.95Ni0.05Se1,10
C6Ca1H,10
Fe1Se0.1Te0.9,10
Nd1Fe0.8Rh0.2As1O1,10
Fe1Te0.9S0.1,10
Fe1Se0.85,10
Y0.71Er0.29Rh4B4,10
Sm1Fe0.85Co0.15As1O1,10
Ba0.825K0.175Fe2As2,10
Ba0.88K0.12Fe2As2,10
Ca0.8Pr0.2Fe1As2,10
Ce1Fe0.74Co0.26As1H1,10
Eu1Fe2As1.4P0.6,10
Er1Ni2B2C1,10
Ba0.823K0.177Fe2As2,10
La0.5Bi1S2F0.5O0.5,10
Ba0.18K0.82Fe2As2,10
Nb2Ge1C1,10
Cu0.3Zr1Te2,10
Ga41Mo1,10
Fe1Se0.89S0.11,10
La0.9941Tb0.0059Al2,1.996
Au0.3Te0.7,1.99
La2Ir3Si5,1.99
Bi3.9Ag0.1S3O4,1.99
Tl1Ni2Se0.4S1.6,1.99
Pd35Zr65,1.98
Nb0.222U0.778,1.98
Ni3Th7,1.98
Ni3Th7,1.98
Ir0.69Y0.31,1.98
O3Rb0.27W1,1.98
Ni0.3Th0.7,1.98
Pt0.035W0.965,1.98
Nb0.8Pd0.2,1.98
Rb0.33W1O3,1.98
La3Pd4Si4,1.98
Tl1Ni2Se0.6S1.4,1.98
Mo1Rh1,1.97
Mo0.3U0.7,1.97
Ni3Th7,1.97
La1Ni1Ga2,1.97
Tm5Rh4.8Co1.2Sn18,1.97
U0.98Th0.02Pd2Al3,1.97
Ce0.875Yb0.125Co1In5,1.97
Ce0.95Nd0.05Co1In5,1.97
Ir0.02Re0.98,1.968
Nb3Rh0.95Co0.05,1.96
Al0.1V0.9,1.96
Nb3Rh0.95Co0.05,1.96
Ti2.01Nb0.99Sb1,1.96
Au0.28Te0.72,1.96
I4Sn1,1.96
Tl1Ni2Se1S1,1.96
Ag0.05Rh0.04Ti0.91,1.95
Nb0.83Sb0.17,1.95
Os1Ta1,1.95
Os1Ta1,1.95
Tm1.2Mo6S8,1.95
Lu1.2Mo6S8,1.95
Ta0.85W0.15,1.95
Hf0.8Rh0.2,1.95
Ti0.5Nb0.25Sb0.25,1.95
Ti0.85V0.15,1.95
Ga9Rh2,1.95
Nb3Te4,1.95
Nb3Te4,1.95
La3Co4Sn13,1.95
La1Pt1.8Ge2.2,1.95
La3Co2Sn13,1.95
La1Pt1.8Ge2.2,1.95
Sn0.67Ag0.33Te1,1.95
Sn0.6Ag0.4Te1,1.95
Ce1Co1In5,1.95
Cu0.1Ir1Te1.5Se0.5,1.95
Hf1Rh0.9Pd0.1Si1,1.95
Na0.926Sn2P2,1.95
La1Pt0.4Ni0.6Si1,1.945
K1Hg1C8,1.94
Y1In0.75Pb2.25,1.94
B1Ta0.5W1.5,1.94
La3Pr0.75In1,1.94
U0.99Pd2Al3,1.94
Ni3Th7,1.94
Re0.9865Ru0.0135,1.937
Re0.9467Os0.0533,1.934
K1Hg1C8,1.93
Os0.058Re0.942,1.93
Os0.06Re0.94,1.93
Sn0.672Ge0.168In0.16Te1,1.93
Ce1Ru1.93Co0.07,1.93
U1Pd2Al3,1.93
Os0.058Re0.942,1.93
Pd0.12Ti1Se2,1.93
Ce1Co1In4.972Sn0.028,1.93
Ni19.75Zr79Mn1.25,1.92
Au1Tl1,1.92
La0.98Pr0.02Ru2,1.92
Tm1Pd2Sn1,1.92
La7Ru3,1.92
Cu1Rh1.78Sn0.22Se4,1.92
Os0.046Re0.954,1.92
Os0.065Re0.935,1.92
Ru2Zr1,1.92
La0.9481Ce0.0519Sn3,1.92
Ir0.88Pt0.12Te2,1.92
Ce1Co1In4.945Cd0.055,1.92
Ce0.8Yb0.2Co1In5,1.92
Ce0.3Pr0.7Bi1S2O1,1.92
Mo0.5Rh0.5,1.91
U0.88Mo0.12,1.91
Mo1Te1.7Se0.3,1.91
Rb0.27W1O3,1.9
K1Hg1C8,1.9
K1Hg1C8,1.9
C2Li1,1.9
C2Li1,1.9
Au1Ga2,1.9
Ba0.13O3W1,1.9
Ga2Pt1,1.9
Ge1Nb2,1.9
Mn0.02Ti0.98,1.9
S1Y1,1.9
Sn0.35Te0.65,1.9
Ba0.13W1P3,1.9
Nb3Rh0.9Co0.1,1.9
Ba0.13O3W1,1.9
Ir1Nb3,1.9
S2Ta1,1.9
S2Ta1,1.9
Tm5Ir4Si10,1.9
Ho1Ir3.6Rh0.4B4,1.9
Cr0.2V0.8,1.9
Hf0.9Rh0.1,1.9
Nb3Rh0.9Co0.1,1.9
Rh0.03Ti0.97,1.9
Sc4Rh6Sn19,1.9
In1Y1Au2,1.9
Se3Ta1,1.9
Nb0.76Pd0.24,1.9
Th3Rh4Sn13,1.9
Sc4Rh6Ge19,1.9
Ga9Rh2,1.9
La1Rh1Sn1,1.9
Ni0.06Ta1S2,1.9
U1Pd2Al3,1.9
K0.8Fe2Se0.42S1.58,1.9
Sn0.95In0.038Te1,1.9
Sn0.915In0.073Te1,1.9
Sn3Zr5,1.9
Lu1Pt2Si2,1.9
Ce0.95Nd0.05Co1In5,1.9
Sr1Pd2Sb2,1.9
La0.99Ce0.01Ni1C2,1.9
U0.85Nb0.15,1.9
U1Be12.9896B0.0104,1.89
Ce1Rh0.07Co0.93In5,1.89
Pd0.95Te2,1.89
Pd1Te2.1,1.89
Nb0.6Os0.4,1.89
Pd1Te2.1,1.89
U1Pd2Al3,1.89
Li0.9Mo6O17,1.89
Lu4.5Ho0.5Ir4Si10,1.89
Cr0.055V0.945,1.89
Nb0.72Pd0.28,1.89
Au0.332Te0.668,1.89
La0.997Gd0.003Al2,1.89
Ce1Bi1S2F0.5O0.5,1.89
Ce0.98Yb0.02Co1In5,1.89
Ba1Nb1S3,1.89
Ba0.35K0.65Bi1O3,1.88
Sn0.87Ag0.1Te1,1.88
Pd1Te1.08,1.88
Y0.5La0.5Rh3B2,1.88
C8K1Hg1,1.88
Cr0.1V0.9,1.88
La0.85Pr0.15Pb3,1.88
Os0.084Re0.916,1.88
U1.01Pd2Al3,1.88
Ru0.77Rh0.23As1,1.88
Y0.5La0.5Rh3B2,1.88
Os8.33Re91.67,1.876
Ge1.8La1,1.87
Sn0.63Ge0.21In0.16Te1,1.87
La0.2Th0.8,1.87
Pr1Os4Sb12,1.87
Pb0.987Tl0.0125Na0.005Te1,1.87
Zr2Co0.3Ni0.7,1.87
Nb2Pd1S3.5Se1.5,1.87
La1Pt1.85Ge2.15,1.87
Ce1Co1In4.97Sn0.03,1.86
Pr1Os4Sb12,1.86
Li2B1Pt3,1.86
Fe3Th7,1.86
Fe3Th7,1.86
Ta0.84W0.16,1.86
Nb0.67V0.33N0.94,1.86
Nb0.5V0.5N0.94,1.86
Nb0.005Zr0.995,1.86
Sn0.04V0.96,1.86
La0.9462Ce0.0538Sn3,1.86
B1I3,1.86
Pr1Os4Sb12,1.86
Ce1Co0.95Ni0.05In5,1.86
K1Hg1C8,1.85
Pr1Os4Sb12,1.85
Pr1Os4Sb12,1.85
Ir1Mo1,1.85
La0.7Y0.3,1.85
Mo0.12U0.88,1.85
Nb0.6Os0.4,1.85
Nb0.26U0.74,1.85
Pb3Sr1,1.85
Pd0.87Te2,1.85
Pd1Te2.3,1.85
Nb0.26U0.74,1.85
Pd1Te2.3,1.85
Mo0.1U0.9,1.85
La2Rh3Sn5,1.85
Pr1Os4Sb12,1.85
Pr1Os4Sb12,1.85
Pr1Os4Sb12,1.85
Pr1Os4Sb12,1.85
Pr1Os4Sb12,1.85
Pr1Os4Sb12,1.85
Pb3Sr1,1.85
Hf1Os2,1.85
Nb3Se4,1.85
Au0.25Te0.75,1.85
La1Rh1Sn1,1.85
Pr1Os4Sb12,1.85
Sn0.961In0.027Te1,1.85
La1Pt1.85Ge2.15,1.85
Cs2Cr3As3,1.85
Zr1Ir1Si1,1.85
Hf1Rh0.8Pd0.2Si1,1.85
Lu1Pd1Bi1,1.85
As1Cr1,1.85
K1Fe1.932Co0.068As2,1.845
Os2.76Re97.24,1.844
Ce1Rh0.75Ir0.25In5,1.84
Pr0.95La0.05Os4Sb12,1.84
Au2Bi1,1.84
Ru2Zr1,1.84
Ru2Zr1,1.84
Zr46.75Ti8.25Cu7.5Ni10Be27.5,1.84
Re0.994W0.006,1.84
Os0.0275Re0.9725,1.84
Nb0.69Pd0.31,1.84
Nb0.65Pd0.35,1.84
Ru2Zr1,1.84
Ce0.965La0.035Co1In5,1.84
Ce0.916Yb0.084Co1In5,1.84
Cs1Fe2As2,1.84
Ba1Pt2Sb2,1.835
Co3Th7,1.83
Re0.67Y0.33,1.83
Re2Y1,1.83
Co3Th7,1.83
Er1Ir3.6Rh0.4B4,1.83
Pr1Os4Sb12,1.83
Re2Y1,1.83
Pr1Os4Sb12,1.83
Y1Fe2Ge2,1.83
Ce1Co1In4.95Cd0.05,1.83
Al0.108V0.892,1.82
Ce1Ir5,1.82
Al0.108V0.892,1.82
Yb1Pd2Sn1,1.82
Pr1Os4Sb12,1.82
B1Mo1.5Ta0.5,1.82
Cu0.12Ta1S2,1.82
Pd0.11Ti1Se2,1.82
Ce1Co1In4.75Zn0.25,1.82
Ce1Rh1In5,1.82
Pr1Os4Sb12,1.81
B1Mo1.5Ta0.5,1.81
Ir0.49Mo0.51,1.81
Cs1Fe2As2,1.81
Os0.02Re0.98,1.807
Sm1.85Th0.15Cu1O3.98,1.8
Pr0.98La0.02Os4Sb12,1.8
Pr0.8La0.2Os4Sb12,1.8
Rb0.5Nb1S2,1.8
La1Os4P12,1.8
C1Ir2Mo3,1.8
Cu3Sb1,1.8
Rh0.91Ti0.04Zr0.05,1.8
Mo0.025Ti0.975,1.8
Co3Th7,1.8
La1Os4P12,1.8
Tm2Rh3Sn5,1.8
Co3Th7,1.8
Gd1Mo6S8,1.8
Mo6S8,1.8
Nb3Te4,1.8
Tb1.2Mo6S8,1.8
Pr1Ru4P12,1.8
Rh0.005Ti0.995,1.8
Y1,1.8
Mo6S8,1.8
Cd1Mo6S8,1.8
Cu1Se1Te1,1.8
Lu4Os6Sn19,1.8
Ti0.496Zr0.504,1.8
Mg1C0.69Ni3,1.8
Al1,1.8
Bi1.09Ta1Se3.09,1.8
Bi1.09Ta2Se5.09,1.8
Ti1Se2,1.8
K0.2Fe2S2,1.8
Te3Zr1,1.8
Sn0.927In0.061Te1,1.8
Sn0.923In0.065Te1,1.8
Y3Ru4Ge13,1.8
Ir3Te8,1.8
Ce1Co0.6Ru0.4In5,1.8
La1C2,1.8
Au1Te2,1.8
La1Os4P12,1.8
Cs1Fe2As2,1.8
Ru0.75Rh0.25As1,1.8
Ru0.6Rh0.4As1,1.8
Sm0.05La0.95Ni1C2,1.8
Sm0.03La0.97Ni1C2,1.8
Lu1Pt2Si2,1.8
Pr0.95La0.05Os4Sb12,1.79
Th1Ru3B2,1.79
Au0.85Pd0.15Ga2,1.79
Os0.115Re0.885,1.79
Os0.113Re0.887,1.79
Rh0.025Ti0.975,1.79
Rh0.025Ti0.975,1.79
Au0.85Pd0.15Ga2,1.79
Au0.05Zr0.95,1.79
Sn0.9025Pb0.0475In0.05Te1,1.79
Th1Ru3B2,1.79
Nb0.6Os0.4,1.78
Pd1Tl1Pb1,1.78
Sn0.87Ag0.1Te1,1.78
Nb3Os2,1.78
Fe0.4Ni0.6Zr2,1.78
Fe0.4Ni0.6Zr2,1.78
Dy1Rh3.2Ir0.8B4,1.78
Ce1Co1In7.65Zn0.35,1.78
Pd1Te2,1.78
Ce0.95Sm0.05Co1In5,1.78
Eu3Bi2S3.8Se0.2F4,1.78
Au0.93Pd0.07Ga2,1.773
Au0.93Pd0.07Ga2,1.773
Pr1Os4Sb12,1.77
Pd1.05Te2,1.77
Pd1.05Te2,1.77
Cd1Hg1,1.77
Pd1.05Te2,1.77
Ce1Co0.5Ru0.5In5,1.77
Pr0.8Ce0.2Pt4Ge12,1.767
Rb0.33W1O3,1.76
Pt0.22V0.78,1.76
Y2Re3Si5,1.76
Os0.006Re0.994,1.76
Sn0.904In0.084Te1,1.76
Cu1Ir1.6Pt0.4Se4,1.76
Sn0.8798Pb0.0002In0.12Te1,1.76
Ce1Co0.96Pt0.04In5,1.76
Au1V3,1.755
Ta1Ir1Te4,1.752
In0.1Sn0.9Te1.01,1.75
Al0.33Ge0.67,1.75
Au0.95Pd0.5Ga2,1.75
Ba0.1Pb3Sr0.9,1.75
La1Tl1.5Pb1.5,1.75
Al1Ge2,1.75
La7Ru3,1.75
Cu1S1Se1,1.75
Tm1Ir4B4,1.75
Ba1Pt1Si3,1.75
Hf1Rh0.7Pd0.3Si1,1.75
Ti0.95Ta0.05Se2,1.75
Pd1Te2,1.75
Li0.1K1Ca1Nb3O10,1.75
Sn0.901In0.099Te1,1.746
Ga1Pt1,1.74
Sb2Zr3,1.74
Sn0.9215Ge0.0285In0.05Te1,1.74
Ga1Pt1,1.74
Au2In1Y1,1.74
Nd0.4Ce0.6Co1In5,1.74
La0.7Hf0.3Bi1S2O1,1.74
La0.6Hf0.4Bi1S2O1,1.74
K0.4W1O3,1.74
Ba1Cu0.6Si1.4,1.74
Ce1Rh0.13Co0.87In5,1.73
Bi2Pd1,1.73
Hf1Rh1,1.73
La0.91Nd0.09Pt1Si1,1.73
Cu0.4Zn0.6Ir2S4,1.73
Al0.12V0.88,1.73
Rh0.02Ti0.98,1.73
Rh0.02Ti0.98,1.73
Sn0.9Ag0.07Te1,1.73
Pr0.9Nd0.1Os4Sb12,1.73
Rb1Fe2As2,1.73
Ce0.95Yb0.05Co1In5,1.73
Ce1Co1In4.95Hg0.05,1.73
La0.47Th0.53Ru2,1.73
Re0.999W0.001,1.723
Sn0.9025Ge0.0475In0.05Te1,1.72
Zr1Os1Si1,1.72
Zr1Os1Si1,1.72
La0.96Nd0.04,1.72
Pd0.985Ni0.015H0.75,1.72
Dy1.2Mo6S8,1.72
Au0.24Te0.76,1.72
Pd0.95Pt0.05Te2,1.71
Pd0.95Pt0.05Te2,1.71
Os0.001Re0.999,1.71
Os0.002Re0.998,1.71
Ir0.37V0.67,1.71
Au0.16Te0.84,1.71
Pb0.975Tl0.0125Na0.0125Te1,1.71
Pr1Pt4Ge10.5Sb1.5,1.71
La1F0.5Bi0.72S2Sb0.12O0.6,1.71
Re1,1.703
Li0.9Mo6O17,1.7
Pr0.9La0.1Os4Sb12,1.7
Bi3Ca1,1.7
K1Hg1C8,1.7
K0.5Nb1S2,1.7
Al0.6Mg0.4,1.7
As1Pd2,1.7
Be2Nb1.5Ta1.5,1.7
Ca1Hg5,1.7
Cd0.9Ge0.1,1.7
Ce1,1.7
Co1U1,1.7
Hf0.875Re0.125,1.7
Hf0.05Rh0.04Ti0.91,1.7
Ir0.98Re0.02,1.7
Mo0.77Si0.23,1.7
Pt2.2Y1,1.7
Sn0.25Te0.75,1.7
Bi2Pd1,1.7
Nb3Rh0.7Os0.3,1.7
Bi2Ir1,1.7
Bi2Pd1,1.7
Cd0.3Hg0.7,1.7
Co1U1,1.7
Dy1.2Mo6S8,1.7
Y3Ru4Ge13,1.7
Cu1.2Co1.8S4,1.7
Rh0.5Pd0.5Pb2,1.7
Ir0.7Re0.3,1.7
Re1,1.7
Y3Ru4Ge13,1.7
Ca3Ir4Ge13,1.7
Au0.14Te0.86,1.7
Lu1Re2,1.7
Ba1Pb0.8Sb0.2O3,1.7
Ca3Ir4Ge4,1.7
Pb3.9Ag1.1Bi6Se14,1.7
Au2Bi1,1.7
Eu0.5La0.5F1Bi1S2,1.7
Lu1Pd1Bi1,1.7
Hf1As1.67Te0.12,1.7
Zr1Ir1Si1,1.7
Mo0.0006Re0.9994,1.697
Re1,1.696
Re1,1.695
La1C2,1.695
Re1,1.694
Re1,1.694
Re0.9993Mo0.0007,1.694
Pd1Te2,1.69
Pd1Te2,1.69
La0.96Nd0.04,1.69
Ce1Co0.925Ni0.075In5,1.69
Cr0.797Ru0.203,1.69
Re1,1.69
Ga2Y1,1.68
Hf1Zr1C1,1.68
Pr1Os3.8Ru0.2Sb12,1.68
Y2Fe3Si5,1.68
Pr1Os3.8Ru0.2Sb12,1.68
Ce0.95La0.05Co1In5,1.68
Pb0.196Sn0.784In0.02Te1,1.68
Cu0.2Ir1Te1.7Se0.3,1.68
Pr0.6La0.4Os4Sb12,1.67
Pd0.51Sb0.49,1.67
Ru2Sc1.2,1.67
La0.9989Ce0.0011Rh3B2,1.67
Ru2Sc1,1.67
Os0.232Re0.768,1.67
Pd0.51Sb0.49,1.67
Pd50.745Mo0.255Sb49,1.67
H0.54Nb0.65Pd0.35,1.67
La1Pt1.9Ge2.1,1.67
Au0.328Ga0.672,1.668
U1Be12.9701B0.0299,1.66
Pd1Sb1,1.66
Mo0.2Ru0.8,1.66
Cr0.2V0.8,1.66
Pd1Sb1,1.66
Sn0.92Ag0.05Te1,1.66
Ir1Nb3,1.66
Pd0.26Ti0.74,1.66
Ga0.2V2Al20,1.66
La0.8Zr0.2Bi1S2O1,1.66
Al0.997Er0.003,1.658
La1Pt0.3Ni0.7Si1,1.655
Sn0.949In0.051Te1,1.653
Cu1S1,1.65
Pd0.95Rh0.05Te2,1.65
Pd0.9Pt0.1Te2,1.65
Ti0.5Zr0.5,1.65
Pd0.9Pt0.1Te2,1.65
Pb0.9Pt0.1Te2,1.65
La1Ir3B2,1.65
Pd0.52Sb0.48,1.65
Cu1S1,1.65
C6Sr1,1.65
Tm0.9Lu0.1Fe3Si5,1.65
Y1.6Lu0.4Fe3Si5,1.65
La0.75Y0.25Ni1C2,1.65
Ga0.2V2Al20,1.65
Sr1Au1Si3,1.65
Ba6Nb10O30,1.65
La1Ir3B2,1.65
Te2U1,1.65
Te2U1,1.65
Te2U1,1.65
La0.35Ce0.65Ru2,1.647
Pr0.8La0.2Os4Sb12,1.645
U1Pd2Al2.97Ga0.03,1.64
Sn0.874Ge0.076In0.05Te1,1.64
Th0.8Y0.2,1.64
Tb1.2Mo6S8,1.64
H0.34Nb0.72Pd0.28,1.64
Au0.15Te0.85,1.64
Cu1Ir1.4Pt0.6Se4,1.64
Y1Pt2Si2,1.64
Pd1Te2,1.64
Ba1Pt1Sb1,1.64
Tb1Pd1Bi1,1.64
Pr1Os3.8Ru0.2Sb12,1.63
Al0.28Mg0.18,1.63
Pd2.2S1,1.63
